# file...... testpowermeas.csv
# date...... Fri Sep  1 10:22:00 2017
# user...... stephant
# host...... (null)
# target.... meter 76
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power.real,measured_power.imag
2010-01-01 12:03:05.020000 PST,+9823239.12252,+3697929.66232
2010-01-01 12:03:05.030000 PST,+9823239.12252,+3697929.66217
2010-01-01 12:03:05.040000 PST,+9823239.12256,+3697929.66227
2010-01-01 12:03:05.050000 PST,+9823239.12251,+3697929.66233
2010-01-01 12:03:05.060000 PST,+9823239.12261,+3697929.66234
2010-01-01 12:03:05.070000 PST,+9823239.12256,+3697929.66216
2010-01-01 12:03:05.080000 PST,+9823239.1226,+3697929.66231
2010-01-01 12:03:05.090000 PST,+9823239.12262,+3697929.66243
2010-01-01 12:03:05.100000 PST,+9823239.12268,+3697929.66231
2010-01-01 12:03:05.110000 PST,+9823239.12267,+3697929.66239
2010-01-01 12:03:05.120000 PST,+9823239.1225,+3697929.66238
2010-01-01 12:03:05.130000 PST,+9823239.12258,+3697929.66228
2010-01-01 12:03:05.140000 PST,+9823239.12257,+3697929.66229
2010-01-01 12:03:05.150000 PST,+9823239.12264,+3697929.66235
2010-01-01 12:03:05.160000 PST,+9823239.12265,+3697929.66243
2010-01-01 12:03:05.170000 PST,+9823239.12256,+3697929.66239
2010-01-01 12:03:05.180000 PST,+9823239.12258,+3697929.66232
2010-01-01 12:03:05.190000 PST,+9823239.12251,+3697929.66224
2010-01-01 12:03:05.200000 PST,+9823239.12265,+3697929.66222
2010-01-01 12:03:05.210000 PST,+9823239.12244,+3697929.66229
2010-01-01 12:03:05.220000 PST,+9823239.12256,+3697929.6623
2010-01-01 12:03:05.230000 PST,+9823239.12247,+3697929.66216
2010-01-01 12:03:05.240000 PST,+9823239.12245,+3697929.66224
2010-01-01 12:03:05.250000 PST,+9823239.12253,+3697929.66229
2010-01-01 12:03:05.260000 PST,+9823239.12257,+3697929.6623
2010-01-01 12:03:05.270000 PST,+9823239.12253,+3697929.66231
2010-01-01 12:03:05.280000 PST,+9823239.12268,+3697929.66243
2010-01-01 12:03:05.290000 PST,+9823239.12266,+3697929.66239
2010-01-01 12:03:05.300000 PST,+9823239.12255,+3697929.6624
2010-01-01 12:03:05.310000 PST,+9823239.12253,+3697929.66225
2010-01-01 12:03:05.320000 PST,+9823239.12261,+3697929.6624
2010-01-01 12:03:05.330000 PST,+9823239.12248,+3697929.66224
2010-01-01 12:03:05.340000 PST,+9823239.12255,+3697929.66232
2010-01-01 12:03:05.350000 PST,+9823239.12273,+3697929.6623
2010-01-01 12:03:05.360000 PST,+9823239.12252,+3697929.66235
2010-01-01 12:03:05.370000 PST,+9823239.12247,+3697929.66234
2010-01-01 12:03:05.380000 PST,+9823239.12257,+3697929.66231
2010-01-01 12:03:05.390000 PST,+9823239.12246,+3697929.6622
2010-01-01 12:03:05.400000 PST,+9823239.12258,+3697929.66239
2010-01-01 12:03:05.410000 PST,+9823239.12263,+3697929.66229
2010-01-01 12:03:05.420000 PST,+9823239.12259,+3697929.6623
2010-01-01 12:03:05.430000 PST,+9823239.1226,+3697929.66244
2010-01-01 12:03:05.440000 PST,+9823239.12253,+3697929.66233
2010-01-01 12:03:05.450000 PST,+9823239.12252,+3697929.66231
2010-01-01 12:03:05.460000 PST,+9823239.12252,+3697929.6623
2010-01-01 12:03:05.470000 PST,+9823239.12259,+3697929.6624
2010-01-01 12:03:05.480000 PST,+9823239.12256,+3697929.66236
2010-01-01 12:03:05.490000 PST,+9823239.12263,+3697929.66232
2010-01-01 12:03:05.500000 PST,+9823239.12251,+3697929.66232
2010-01-01 12:03:05.510000 PST,+9823239.12258,+3697929.66236
2010-01-01 12:03:05.520000 PST,+9823239.12269,+3697929.6624
2010-01-01 12:03:05.530000 PST,+9823239.12248,+3697929.6624
2010-01-01 12:03:05.540000 PST,+9823239.12261,+3697929.66237
2010-01-01 12:03:05.550000 PST,+9823239.1225,+3697929.66239
2010-01-01 12:03:05.560000 PST,+9823239.12256,+3697929.66222
2010-01-01 12:03:05.570000 PST,+9823239.12259,+3697929.66231
2010-01-01 12:03:05.580000 PST,+9823239.12253,+3697929.66227
2010-01-01 12:03:05.590000 PST,+9823239.12257,+3697929.66228
2010-01-01 12:03:05.600000 PST,+9823239.12263,+3697929.66235
2010-01-01 12:03:05.610000 PST,+9823239.12248,+3697929.66226
2010-01-01 12:03:05.620000 PST,+9823239.12261,+3697929.66229
2010-01-01 12:03:05.630000 PST,+9823239.12256,+3697929.66233
2010-01-01 12:03:05.640000 PST,+9823239.12252,+3697929.66234
2010-01-01 12:03:05.650000 PST,+9823239.12246,+3697929.66216
2010-01-01 12:03:05.660000 PST,+9823239.12248,+3697929.66225
2010-01-01 12:03:05.670000 PST,+9823239.12249,+3697929.6623
2010-01-01 12:03:05.680000 PST,+9823239.12248,+3697929.66227
2010-01-01 12:03:05.690000 PST,+9823239.12256,+3697929.66233
2010-01-01 12:03:05.700000 PST,+9823239.12258,+3697929.66222
2010-01-01 12:03:05.710000 PST,+9823239.12259,+3697929.66217
2010-01-01 12:03:05.720000 PST,+9823239.12269,+3697929.66235
2010-01-01 12:03:05.730000 PST,+9823239.1225,+3697929.66229
2010-01-01 12:03:05.740000 PST,+9823239.12237,+3697929.66219
2010-01-01 12:03:05.750000 PST,+9823239.12242,+3697929.66206
2010-01-01 12:03:05.760000 PST,+9823239.12267,+3697929.66237
2010-01-01 12:03:05.770000 PST,+9823239.12259,+3697929.66233
2010-01-01 12:03:05.780000 PST,+9823239.12271,+3697929.66243
2010-01-01 12:03:05.790000 PST,+9823239.12254,+3697929.66236
2010-01-01 12:03:05.800000 PST,+9823239.12261,+3697929.66237
2010-01-01 12:03:05.810000 PST,+9823239.12259,+3697929.66218
2010-01-01 12:03:05.820000 PST,+9823239.12256,+3697929.66232
2010-01-01 12:03:05.830000 PST,+9823239.1225,+3697929.66227
2010-01-01 12:03:05.840000 PST,+9823239.1224,+3697929.66223
2010-01-01 12:03:05.850000 PST,+9823239.12257,+3697929.66231
2010-01-01 12:03:05.860000 PST,+9823239.12248,+3697929.66239
2010-01-01 12:03:05.870000 PST,+9823239.12262,+3697929.66236
2010-01-01 12:03:05.880000 PST,+9823239.12263,+3697929.6623
2010-01-01 12:03:05.890000 PST,+9823239.12259,+3697929.66231
2010-01-01 12:03:05.900000 PST,+9823239.12248,+3697929.66228
2010-01-01 12:03:05.910000 PST,+9823239.12259,+3697929.66235
2010-01-01 12:03:05.920000 PST,+9823239.12244,+3697929.66228
2010-01-01 12:03:05.930000 PST,+9823239.12251,+3697929.66235
2010-01-01 12:03:05.940000 PST,+9823239.12261,+3697929.66229
2010-01-01 12:03:05.950000 PST,+9823239.12262,+3697929.66242
2010-01-01 12:03:05.960000 PST,+9823239.12248,+3697929.66221
2010-01-01 12:03:05.970000 PST,+9823239.1225,+3697929.66232
2010-01-01 12:03:05.980000 PST,+9823239.12244,+3697929.66232
2010-01-01 12:03:05.990000 PST,+9823239.12253,+3697929.66224
2010-01-01 12:03:06.000000 PST,+9823239.1225,+3697929.66222
2010-01-01 12:03:06.010000 PST,+9823239.1226,+3697929.66222
2010-01-01 12:03:06.020000 PST,+9823239.12263,+3697929.66232
2010-01-01 12:03:06.030000 PST,+9823239.1225,+3697929.66226
2010-01-01 12:03:06.040000 PST,+9823239.12252,+3697929.66228
2010-01-01 12:03:06.050000 PST,+9823239.12264,+3697929.66229
2010-01-01 12:03:06.060000 PST,+9823239.12247,+3697929.66227
2010-01-01 12:03:06.070000 PST,+9823239.12251,+3697929.66224
2010-01-01 12:03:06.080000 PST,+9823239.12264,+3697929.66239
2010-01-01 12:03:06.090000 PST,+9823239.12261,+3697929.66247
2010-01-01 12:03:06.100000 PST,+9823239.12246,+3697929.66236
2010-01-01 12:03:06.110000 PST,+9823239.12251,+3697929.6622
2010-01-01 12:03:06.120000 PST,+9823239.12257,+3697929.66213
2010-01-01 12:03:06.130000 PST,+9823239.12255,+3697929.66224
2010-01-01 12:03:06.140000 PST,+9823239.1225,+3697929.66219
2010-01-01 12:03:06.150000 PST,+9823239.12249,+3697929.66225
2010-01-01 12:03:06.160000 PST,+9823239.12257,+3697929.66239
2010-01-01 12:03:06.170000 PST,+9823239.12264,+3697929.66229
2010-01-01 12:03:06.180000 PST,+9823239.12258,+3697929.66229
2010-01-01 12:03:06.190000 PST,+9823239.12256,+3697929.66212
2010-01-01 12:03:06.200000 PST,+9823239.12251,+3697929.66225
2010-01-01 12:03:06.210000 PST,+9823239.12256,+3697929.66227
2010-01-01 12:03:06.220000 PST,+9823239.12246,+3697929.6623
2010-01-01 12:03:06.230000 PST,+9823239.12253,+3697929.66217
2010-01-01 12:03:06.240000 PST,+9823239.12258,+3697929.66241
2010-01-01 12:03:06.250000 PST,+9823239.12255,+3697929.66223
2010-01-01 12:03:06.260000 PST,+9823239.12257,+3697929.66242
2010-01-01 12:03:06.270000 PST,+9823239.12253,+3697929.66248
2010-01-01 12:03:06.280000 PST,+9823239.12254,+3697929.66227
2010-01-01 12:03:06.290000 PST,+9823239.1226,+3697929.6622
2010-01-01 12:03:06.300000 PST,+9823239.1226,+3697929.66231
2010-01-01 12:03:06.310000 PST,+9823239.12253,+3697929.66229
2010-01-01 12:03:06.320000 PST,+9823239.12245,+3697929.66219
2010-01-01 12:03:06.330000 PST,+9823239.12255,+3697929.66234
2010-01-01 12:03:06.340000 PST,+9823239.12259,+3697929.66236
2010-01-01 12:03:06.350000 PST,+9823239.12265,+3697929.66229
2010-01-01 12:03:06.360000 PST,+9823239.12249,+3697929.66221
2010-01-01 12:03:06.370000 PST,+9823239.12253,+3697929.66232
2010-01-01 12:03:06.380000 PST,+9823239.12255,+3697929.66233
2010-01-01 12:03:06.390000 PST,+9823239.12259,+3697929.6623
2010-01-01 12:03:06.400000 PST,+9823239.12258,+3697929.66229
2010-01-01 12:03:06.410000 PST,+9823239.12257,+3697929.66236
2010-01-01 12:03:06.420000 PST,+9823239.12253,+3697929.66225
2010-01-01 12:03:06.430000 PST,+9823239.12256,+3697929.66231
2010-01-01 12:03:06.440000 PST,+9823239.12249,+3697929.66241
2010-01-01 12:03:06.450000 PST,+9823239.12237,+3697929.66227
2010-01-01 12:03:06.460000 PST,+9823239.12255,+3697929.66232
2010-01-01 12:03:06.470000 PST,+9823239.12268,+3697929.66245
2010-01-01 12:03:06.480000 PST,+9823239.12257,+3697929.66227
2010-01-01 12:03:06.490000 PST,+9823239.12256,+3697929.66246
2010-01-01 12:03:06.500000 PST,+9823239.12259,+3697929.66222
2010-01-01 12:03:06.510000 PST,+9823239.12264,+3697929.66246
2010-01-01 12:03:06.520000 PST,+9823239.12268,+3697929.66232
2010-01-01 12:03:06.530000 PST,+9823239.12249,+3697929.66227
2010-01-01 12:03:06.540000 PST,+9823239.1225,+3697929.66227
2010-01-01 12:03:06.550000 PST,+9823239.12251,+3697929.66246
2010-01-01 12:03:06.560000 PST,+9823239.12253,+3697929.66225
2010-01-01 12:03:06.570000 PST,+9823239.12256,+3697929.66226
2010-01-01 12:03:06.580000 PST,+9823239.12257,+3697929.66233
2010-01-01 12:03:06.590000 PST,+9823239.12252,+3697929.66245
2010-01-01 12:03:06.600000 PST,+9823239.12253,+3697929.66238
2010-01-01 12:03:06.610000 PST,+9823239.12251,+3697929.66221
2010-01-01 12:03:06.620000 PST,+9823239.12245,+3697929.6622
2010-01-01 12:03:06.630000 PST,+9823239.1225,+3697929.6623
2010-01-01 12:03:06.640000 PST,+9823239.12275,+3697929.66239
2010-01-01 12:03:06.650000 PST,+9823239.12257,+3697929.66226
2010-01-01 12:03:06.660000 PST,+9823239.12257,+3697929.66234
2010-01-01 12:03:06.670000 PST,+9823239.12263,+3697929.66243
2010-01-01 12:03:06.680000 PST,+9823239.12259,+3697929.66245
2010-01-01 12:03:06.690000 PST,+9823239.12262,+3697929.6623
2010-01-01 12:03:06.700000 PST,+9823239.12259,+3697929.66227
2010-01-01 12:03:06.710000 PST,+9823239.12259,+3697929.66219
2010-01-01 12:03:06.720000 PST,+9823239.12261,+3697929.66246
2010-01-01 12:03:06.730000 PST,+9823239.12241,+3697929.66233
2010-01-01 12:03:06.740000 PST,+9823239.12252,+3697929.66241
2010-01-01 12:03:06.750000 PST,+9823239.12252,+3697929.66236
2010-01-01 12:03:06.760000 PST,+9823239.12265,+3697929.66232
2010-01-01 12:03:06.770000 PST,+9823239.12268,+3697929.66235
2010-01-01 12:03:06.780000 PST,+9823239.12246,+3697929.66218
2010-01-01 12:03:06.790000 PST,+9823239.12251,+3697929.66233
2010-01-01 12:03:06.800000 PST,+9823239.12256,+3697929.6623
2010-01-01 12:03:06.810000 PST,+9823239.12256,+3697929.66241
2010-01-01 12:03:06.820000 PST,+9823239.12258,+3697929.66234
2010-01-01 12:03:06.830000 PST,+9823239.12252,+3697929.66227
2010-01-01 12:03:06.840000 PST,+9823239.12249,+3697929.66228
2010-01-01 12:03:06.850000 PST,+9823239.1226,+3697929.66218
2010-01-01 12:03:06.860000 PST,+9823239.1226,+3697929.66232
2010-01-01 12:03:06.870000 PST,+9823239.12258,+3697929.66228
2010-01-01 12:03:06.880000 PST,+9823239.12256,+3697929.6623
2010-01-01 12:03:06.890000 PST,+9823239.12258,+3697929.66232
2010-01-01 12:03:06.900000 PST,+9823239.12249,+3697929.66222
2010-01-01 12:03:06.910000 PST,+9823239.12258,+3697929.66228
2010-01-01 12:03:06.920000 PST,+9823239.12258,+3697929.66233
2010-01-01 12:03:06.930000 PST,+9823239.12248,+3697929.66225
2010-01-01 12:03:06.940000 PST,+9823239.12256,+3697929.66229
2010-01-01 12:03:06.950000 PST,+9823239.12255,+3697929.66237
2010-01-01 12:03:06.960000 PST,+9823239.12253,+3697929.66236
2010-01-01 12:03:06.970000 PST,+9823239.12248,+3697929.66226
2010-01-01 12:03:06.980000 PST,+9823239.12263,+3697929.66228
2010-01-01 12:03:06.990000 PST,+9823239.12241,+3697929.66234
2010-01-01 12:03:07.000000 PST,+9823239.1226,+3697929.66232
2010-01-01 12:03:07.010000 PST,+9823239.12262,+3697929.66211
2010-01-01 12:03:07.020000 PST,+9823239.12255,+3697929.66246
2010-01-01 12:03:07.030000 PST,+9823239.12249,+3697929.66225
2010-01-01 12:03:07.040000 PST,+9823239.12254,+3697929.66245
2010-01-01 12:03:07.050000 PST,+9823239.12255,+3697929.66224
2010-01-01 12:03:07.060000 PST,+9823239.12274,+3697929.66246
2010-01-01 12:03:07.070000 PST,+9823239.12251,+3697929.66224
2010-01-01 12:03:07.080000 PST,+9823239.12246,+3697929.66218
2010-01-01 12:03:07.090000 PST,+9823239.12248,+3697929.66224
2010-01-01 12:03:07.100000 PST,+9823239.12258,+3697929.66228
2010-01-01 12:03:07.110000 PST,+9823239.12261,+3697929.6624
2010-01-01 12:03:07.120000 PST,+9823239.12259,+3697929.66224
2010-01-01 12:03:07.130000 PST,+9823239.12254,+3697929.66236
2010-01-01 12:03:07.140000 PST,+9823239.12251,+3697929.66233
2010-01-01 12:03:07.150000 PST,+9823239.12242,+3697929.66224
2010-01-01 12:03:07.160000 PST,+9823239.12256,+3697929.66225
2010-01-01 12:03:07.170000 PST,+9823239.12259,+3697929.66233
2010-01-01 12:03:07.180000 PST,+9823239.12251,+3697929.66232
2010-01-01 12:03:07.190000 PST,+9823239.1226,+3697929.66233
2010-01-01 12:03:07.200000 PST,+9823239.12254,+3697929.6623
2010-01-01 12:03:07.210000 PST,+9823239.12261,+3697929.66232
2010-01-01 12:03:07.220000 PST,+9823239.12263,+3697929.66227
2010-01-01 12:03:07.230000 PST,+9823239.12248,+3697929.66227
2010-01-01 12:03:07.240000 PST,+9823239.12251,+3697929.66215
2010-01-01 12:03:07.250000 PST,+9823239.12269,+3697929.66238
2010-01-01 12:03:07.260000 PST,+9823239.12257,+3697929.66236
2010-01-01 12:03:07.270000 PST,+9823239.12259,+3697929.66219
2010-01-01 12:03:07.280000 PST,+9823239.12252,+3697929.66231
2010-01-01 12:03:07.290000 PST,+9823239.12257,+3697929.66231
2010-01-01 12:03:07.300000 PST,+9823239.12254,+3697929.66229
2010-01-01 12:03:07.310000 PST,+9823239.12259,+3697929.6623
2010-01-01 12:03:07.320000 PST,+9823239.12249,+3697929.66222
2010-01-01 12:03:07.330000 PST,+9823239.12251,+3697929.66233
2010-01-01 12:03:07.340000 PST,+9823239.12251,+3697929.66232
2010-01-01 12:03:07.350000 PST,+9823239.12253,+3697929.66241
2010-01-01 12:03:07.360000 PST,+9823239.12257,+3697929.66227
2010-01-01 12:03:07.370000 PST,+9823239.12244,+3697929.66223
2010-01-01 12:03:07.380000 PST,+9823239.12249,+3697929.66231
2010-01-01 12:03:07.390000 PST,+9823239.12255,+3697929.66237
2010-01-01 12:03:07.400000 PST,+9823239.12263,+3697929.66238
2010-01-01 12:03:07.410000 PST,+9823239.12245,+3697929.66225
2010-01-01 12:03:07.420000 PST,+9823239.12255,+3697929.66226
2010-01-01 12:03:07.430000 PST,+9823239.12262,+3697929.66233
2010-01-01 12:03:07.440000 PST,+9823239.12262,+3697929.66222
2010-01-01 12:03:07.450000 PST,+9823239.1225,+3697929.66227
2010-01-01 12:03:07.460000 PST,+9823239.1226,+3697929.66233
2010-01-01 12:03:07.470000 PST,+9823239.12254,+3697929.66222
2010-01-01 12:03:07.480000 PST,+9823239.12266,+3697929.66223
2010-01-01 12:03:07.490000 PST,+9823239.1226,+3697929.66226
2010-01-01 12:03:07.500000 PST,+9823239.12256,+3697929.66221
2010-01-01 12:03:07.510000 PST,+9823239.12253,+3697929.66237
2010-01-01 12:03:07.520000 PST,+9823239.12248,+3697929.66222
2010-01-01 12:03:07.530000 PST,+9823239.12255,+3697929.66233
2010-01-01 12:03:07.540000 PST,+9823239.12261,+3697929.66241
2010-01-01 12:03:07.550000 PST,+9823239.12258,+3697929.66228
2010-01-01 12:03:07.560000 PST,+9823239.12245,+3697929.66221
2010-01-01 12:03:07.570000 PST,+9823239.12248,+3697929.66229
2010-01-01 12:03:07.580000 PST,+9823239.12259,+3697929.66233
2010-01-01 12:03:07.590000 PST,+9823239.12254,+3697929.66232
2010-01-01 12:03:07.600000 PST,+9823239.1225,+3697929.66248
2010-01-01 12:03:07.610000 PST,+9823239.12247,+3697929.6623
2010-01-01 12:03:07.620000 PST,+9823239.12255,+3697929.66237
2010-01-01 12:03:07.630000 PST,+9823239.12258,+3697929.66243
2010-01-01 12:03:07.640000 PST,+9823239.1226,+3697929.6623
2010-01-01 12:03:07.650000 PST,+9823239.1225,+3697929.66236
2010-01-01 12:03:07.660000 PST,+9823239.12259,+3697929.66219
2010-01-01 12:03:07.670000 PST,+9823239.12254,+3697929.66234
2010-01-01 12:03:07.680000 PST,+9823239.12256,+3697929.66231
2010-01-01 12:03:07.690000 PST,+9823239.12273,+3697929.66231
2010-01-01 12:03:07.700000 PST,+9823239.12259,+3697929.66226
2010-01-01 12:03:07.710000 PST,+9823239.12252,+3697929.66229
2010-01-01 12:03:07.720000 PST,+9823239.12259,+3697929.66247
2010-01-01 12:03:07.730000 PST,+9823239.12263,+3697929.66236
2010-01-01 12:03:07.740000 PST,+9823239.12254,+3697929.6624
2010-01-01 12:03:07.750000 PST,+9823239.1226,+3697929.66241
2010-01-01 12:03:07.760000 PST,+9823239.12261,+3697929.66219
2010-01-01 12:03:07.770000 PST,+9823239.12253,+3697929.66229
2010-01-01 12:03:07.780000 PST,+9823239.1226,+3697929.66231
2010-01-01 12:03:07.790000 PST,+9823239.12266,+3697929.66254
2010-01-01 12:03:07.800000 PST,+9823239.12263,+3697929.66227
2010-01-01 12:03:07.810000 PST,+9823239.12251,+3697929.66236
2010-01-01 12:03:07.820000 PST,+9823239.12249,+3697929.66236
2010-01-01 12:03:07.830000 PST,+9823239.12249,+3697929.66216
2010-01-01 12:03:07.840000 PST,+9823239.12261,+3697929.66245
2010-01-01 12:03:07.850000 PST,+9823239.12249,+3697929.66236
2010-01-01 12:03:07.860000 PST,+9823239.12256,+3697929.66231
2010-01-01 12:03:07.870000 PST,+9823239.12252,+3697929.66224
2010-01-01 12:03:07.880000 PST,+9823239.12253,+3697929.66232
2010-01-01 12:03:07.890000 PST,+9823239.12254,+3697929.66226
2010-01-01 12:03:07.900000 PST,+9823239.12261,+3697929.66243
2010-01-01 12:03:07.910000 PST,+9823239.12251,+3697929.66233
2010-01-01 12:03:07.920000 PST,+9823239.12255,+3697929.66245
2010-01-01 12:03:07.930000 PST,+9823239.12254,+3697929.66242
2010-01-01 12:03:07.940000 PST,+9823239.12271,+3697929.66238
2010-01-01 12:03:07.950000 PST,+9823239.12263,+3697929.66231
2010-01-01 12:03:07.960000 PST,+9823239.1225,+3697929.6623
2010-01-01 12:03:07.970000 PST,+9823239.12259,+3697929.66232
2010-01-01 12:03:07.980000 PST,+9823239.12261,+3697929.66225
2010-01-01 12:03:07.990000 PST,+9823239.12257,+3697929.66226
2010-01-01 12:03:08.000000 PST,+9823239.1225,+3697929.66221
2010-01-01 12:03:08.010000 PST,+9823239.12262,+3697929.66228
2010-01-01 12:03:08.020000 PST,+9823239.12245,+3697929.66234
2010-01-01 12:03:08.030000 PST,+9823239.1226,+3697929.66236
2010-01-01 12:03:08.040000 PST,+9823239.12248,+3697929.66225
2010-01-01 12:03:08.050000 PST,+9823239.12257,+3697929.66236
2010-01-01 12:03:08.060000 PST,+9823239.12263,+3697929.66231
2010-01-01 12:03:08.070000 PST,+9823239.12248,+3697929.66242
2010-01-01 12:03:08.080000 PST,+9823239.12258,+3697929.66229
2010-01-01 12:03:08.090000 PST,+9823239.12258,+3697929.66223
2010-01-01 12:03:08.100000 PST,+9823239.12245,+3697929.66233
2010-01-01 12:03:08.110000 PST,+9823239.12253,+3697929.66226
2010-01-01 12:03:08.120000 PST,+9823239.12253,+3697929.66235
2010-01-01 12:03:08.130000 PST,+9823239.12257,+3697929.66222
2010-01-01 12:03:08.140000 PST,+9823239.12247,+3697929.66229
2010-01-01 12:03:08.150000 PST,+9823239.12258,+3697929.66231
2010-01-01 12:03:08.160000 PST,+9823239.12255,+3697929.66232
2010-01-01 12:03:08.170000 PST,+9823239.12258,+3697929.66226
2010-01-01 12:03:08.180000 PST,+9823239.1226,+3697929.66235
2010-01-01 12:03:08.190000 PST,+9823239.12256,+3697929.66236
2010-01-01 12:03:08.200000 PST,+9823239.12248,+3697929.66236
2010-01-01 12:03:08.210000 PST,+9823239.12252,+3697929.6624
2010-01-01 12:03:08.220000 PST,+9823239.12244,+3697929.66237
2010-01-01 12:03:08.230000 PST,+9823239.12254,+3697929.66223
2010-01-01 12:03:08.240000 PST,+9823239.12258,+3697929.66234
2010-01-01 12:03:08.250000 PST,+9823239.12258,+3697929.66224
2010-01-01 12:03:08.260000 PST,+9823239.12263,+3697929.66242
2010-01-01 12:03:08.270000 PST,+9823239.12272,+3697929.6625
2010-01-01 12:03:08.280000 PST,+9823239.12262,+3697929.66242
2010-01-01 12:03:08.290000 PST,+9823239.12261,+3697929.66222
2010-01-01 12:03:08.300000 PST,+9823239.12265,+3697929.66243
2010-01-01 12:03:08.310000 PST,+9823239.12258,+3697929.66227
2010-01-01 12:03:08.320000 PST,+9823239.12262,+3697929.66224
2010-01-01 12:03:08.330000 PST,+9823239.12258,+3697929.66236
2010-01-01 12:03:08.340000 PST,+9823239.12258,+3697929.66228
2010-01-01 12:03:08.350000 PST,+9823239.12252,+3697929.66226
2010-01-01 12:03:08.360000 PST,+9823239.12254,+3697929.6622
2010-01-01 12:03:08.370000 PST,+9823239.12258,+3697929.66233
2010-01-01 12:03:08.380000 PST,+9823239.12256,+3697929.66241
2010-01-01 12:03:08.390000 PST,+9823239.12258,+3697929.6622
2010-01-01 12:03:08.400000 PST,+9823239.12256,+3697929.66233
2010-01-01 12:03:08.410000 PST,+9823239.12254,+3697929.66222
2010-01-01 12:03:08.420000 PST,+9823239.1225,+3697929.66224
2010-01-01 12:03:08.430000 PST,+9823239.12254,+3697929.66224
2010-01-01 12:03:08.440000 PST,+9823239.12263,+3697929.66244
2010-01-01 12:03:08.450000 PST,+9823239.1225,+3697929.66226
2010-01-01 12:03:08.460000 PST,+9823239.1226,+3697929.66226
2010-01-01 12:03:08.470000 PST,+9823239.12248,+3697929.6624
2010-01-01 12:03:08.480000 PST,+9823239.12242,+3697929.66225
2010-01-01 12:03:08.490000 PST,+9823239.12247,+3697929.66229
2010-01-01 12:03:08.500000 PST,+9823239.12253,+3697929.66221
2010-01-01 12:03:08.510000 PST,+9823239.12246,+3697929.66223
2010-01-01 12:03:08.520000 PST,+9823239.12259,+3697929.6623
2010-01-01 12:03:08.530000 PST,+9823239.1225,+3697929.66232
2010-01-01 12:03:08.540000 PST,+9823239.12247,+3697929.66218
2010-01-01 12:03:08.550000 PST,+9823239.12253,+3697929.66224
2010-01-01 12:03:08.560000 PST,+9823239.12253,+3697929.66229
2010-01-01 12:03:08.570000 PST,+9823239.12258,+3697929.66231
2010-01-01 12:03:08.580000 PST,+9823239.12265,+3697929.66233
2010-01-01 12:03:08.590000 PST,+9823239.12248,+3697929.66228
2010-01-01 12:03:08.600000 PST,+9823239.12256,+3697929.66233
2010-01-01 12:03:08.610000 PST,+9823239.12256,+3697929.66238
2010-01-01 12:03:08.620000 PST,+9823239.12256,+3697929.66241
2010-01-01 12:03:08.630000 PST,+9823239.12259,+3697929.66231
2010-01-01 12:03:08.640000 PST,+9823239.12252,+3697929.66235
2010-01-01 12:03:08.650000 PST,+9823239.12254,+3697929.66229
2010-01-01 12:03:08.660000 PST,+9823239.12266,+3697929.66233
2010-01-01 12:03:08.670000 PST,+9823239.12256,+3697929.66229
2010-01-01 12:03:08.680000 PST,+9823239.12246,+3697929.66234
2010-01-01 12:03:08.690000 PST,+9823239.12249,+3697929.66241
2010-01-01 12:03:08.700000 PST,+9823239.12254,+3697929.66241
2010-01-01 12:03:08.710000 PST,+9823239.12256,+3697929.66244
2010-01-01 12:03:08.720000 PST,+9823239.1226,+3697929.66237
2010-01-01 12:03:08.730000 PST,+9823239.12248,+3697929.66223
2010-01-01 12:03:08.740000 PST,+9823239.12262,+3697929.66236
2010-01-01 12:03:08.750000 PST,+9823239.12246,+3697929.66233
2010-01-01 12:03:08.760000 PST,+9823239.12254,+3697929.66239
2010-01-01 12:03:08.770000 PST,+9823239.12244,+3697929.6624
2010-01-01 12:03:08.780000 PST,+9823239.12264,+3697929.66226
2010-01-01 12:03:08.790000 PST,+9823239.12253,+3697929.66234
2010-01-01 12:03:08.800000 PST,+9823239.12261,+3697929.6624
2010-01-01 12:03:08.810000 PST,+9823239.12262,+3697929.6624
2010-01-01 12:03:08.820000 PST,+9823239.1225,+3697929.6623
2010-01-01 12:03:08.830000 PST,+9823239.12248,+3697929.66221
2010-01-01 12:03:08.840000 PST,+9823239.12259,+3697929.66227
2010-01-01 12:03:08.850000 PST,+9823239.12251,+3697929.66232
2010-01-01 12:03:08.860000 PST,+9823239.12263,+3697929.66236
2010-01-01 12:03:08.870000 PST,+9823239.12265,+3697929.66238
2010-01-01 12:03:08.880000 PST,+9823239.12263,+3697929.66234
2010-01-01 12:03:08.890000 PST,+9823239.12264,+3697929.66229
2010-01-01 12:03:08.900000 PST,+9823239.12261,+3697929.66236
2010-01-01 12:03:08.910000 PST,+9823239.12253,+3697929.66222
2010-01-01 12:03:08.920000 PST,+9823239.12247,+3697929.66234
2010-01-01 12:03:08.930000 PST,+9823239.12259,+3697929.66235
2010-01-01 12:03:08.940000 PST,+9823239.1226,+3697929.66235
2010-01-01 12:03:08.950000 PST,+9823239.12257,+3697929.66231
2010-01-01 12:03:08.960000 PST,+9823239.12265,+3697929.66229
2010-01-01 12:03:08.970000 PST,+9823239.12257,+3697929.66233
